dta_train,dta_test,train_percentage,num_docs,num_rels,num_shown,num_feedback,rels_found,last_rel,wss_100,wss_95,NCG@10,NCG@20,NCG@30,NCG@40,NCG@50,NCG@60,NCG@70,NCG@80,NCG@90,NCG@100,total_cost,total_cost_uniform,total_cost_weighted,norm_area,ap,r,loss_e,loss_r,loss_er,recall,cost,spt,bnd,ita
elasticsearch,broadleaf,0.2,17433.0,686.0,15726.0,4180.0,673.0,15526.0,0.0,0.188,0.44,0.638,0.719,0.786,0.828,0.883,0.926,0.959,0.981,0.981,24086.0,24150.697,27499.167,0.786,0.183,0.981,0.013,0.0,0.014,0.9810495626822158,0.9020822577869557,1.0,110,1.05
elasticsearch,broadleaf,0.3,17433.0,686.0,14706.0,4180.0,665.0,14420.0,0.0,0.196,0.431,0.609,0.719,0.802,0.848,0.898,0.945,0.962,0.962,0.962,23066.0,23232.959,28519.995,0.787,0.167,0.969,0.012,0.001,0.012,0.9693877551020408,0.8435725348477027,1.0,110,1.05
elasticsearch,broadleaf,0.4,17433.0,686.0,15260.0,4180.0,668.0,15012.0,0.0,0.19,0.436,0.633,0.714,0.792,0.843,0.902,0.934,0.959,0.959,0.959,23620.0,23734.035,27965.967,0.788,0.164,0.974,0.012,0.001,0.013,0.9737609329446064,0.8753513451500029,1.0,110,1.05
elasticsearch,broadleaf,0.5,17433.0,686.0,15199.0,4180.0,668.0,14938.0,0.0,0.182,0.41,0.579,0.673,0.774,0.829,0.863,0.914,0.958,0.958,0.958,23559.0,23676.236,28026.966,0.766,0.151,0.974,0.012,0.001,0.013,0.9737609329446064,0.8718522342683417,1.0,110,1.05
elasticsearch,broadleaf,1.0,17433.0,686.0,15971.0,4180.0,676.0,15792.0,0.0,0.207,0.388,0.551,0.637,0.787,0.831,0.879,0.923,0.956,0.983,0.983,24331.0,24373.624,27249.289,0.764,0.137,0.985,0.014,0.0,0.014,0.9854227405247813,0.9161360637870705,1.0,110,1.05
elasticsearch,ceylon,0.1,4512.0,74.0,4411.0,2640.0,72.0,4321.0,0.0,0.151,0.473,0.649,0.689,0.703,0.77,0.851,0.905,0.946,0.946,0.946,9691.0,9696.459,9792.0,0.755,0.083,0.973,0.316,0.001,0.316,0.972972972972973,0.9776152482269503,1.0,110,1.05
elasticsearch,ceylon,0.2,4512.0,74.0,4457.0,2640.0,73.0,4402.0,0.0,0.103,0.392,0.568,0.662,0.716,0.757,0.824,0.865,0.932,0.946,0.946,9737.0,9738.486,9737.0,0.736,0.074,0.986,0.322,0.0,0.322,0.9864864864864865,0.9878102836879432,1.0,110,1.05
elasticsearch,ceylon,0.3,4512.0,74.0,4447.0,2640.0,73.0,4376.0,0.0,0.088,0.392,0.568,0.649,0.703,0.797,0.851,0.892,0.932,0.946,0.946,9727.0,9728.757,9727.0,0.736,0.066,0.986,0.321,0.0,0.321,0.9864864864864865,0.9855939716312057,1.0,110,1.05
elasticsearch,ceylon,0.4,4512.0,74.0,4453.0,2640.0,74.0,4413.0,0.022,0.097,0.392,0.568,0.649,0.676,0.743,0.865,0.878,0.932,0.959,0.959,9733.0,9733.0,9733.0,0.724,0.061,1.0,0.322,0.0,0.322,1.0,0.9869237588652482,1.0,110,1.05
elasticsearch,ceylon,0.5,4512.0,74.0,4459.0,2640.0,74.0,4412.0,0.022,0.175,0.405,0.541,0.662,0.676,0.716,0.838,0.919,0.946,0.959,0.959,9739.0,9739.0,9739.0,0.728,0.058,1.0,0.323,0.0,0.323,1.0,0.9882535460992907,1.0,110,1.05
elasticsearch,ceylon,1.0,4512.0,74.0,4445.0,2640.0,74.0,4397.0,0.025,0.216,0.378,0.541,0.649,0.703,0.73,0.865,0.905,0.946,0.946,0.946,9725.0,9725.0,9725.0,0.729,0.059,1.0,0.321,0.0,0.321,1.0,0.9851507092198581,1.0,110,1.05
elasticsearch,hazelcast,0.1,23451.0,1298.0,20610.0,4510.0,1280.0,20395.0,0.0,0.207,0.435,0.609,0.73,0.807,0.864,0.907,0.935,0.968,0.968,0.968,29630.0,29708.795,35311.957,0.803,0.26,0.986,0.004,0.0,0.004,0.9861325115562404,0.8788537802225918,1.0,110,1.05
elasticsearch,hazelcast,0.2,23451.0,1298.0,19830.0,4510.0,1269.0,19566.0,0.0,0.217,0.431,0.603,0.713,0.798,0.864,0.91,0.944,0.963,0.963,0.963,28850.0,29011.801,36092.0,0.798,0.245,0.978,0.004,0.0,0.004,0.977657935285054,0.8455929384674428,1.0,110,1.05
elasticsearch,hazelcast,0.3,23451.0,1298.0,22877.0,4510.0,1298.0,22710.0,0.032,0.247,0.411,0.601,0.713,0.799,0.863,0.909,0.948,0.968,0.997,0.997,31897.0,31897.0,31897.0,0.8,0.238,1.0,0.005,0.0,0.005,1.0,0.9755234318365954,1.0,110,1.05
elasticsearch,hazelcast,0.4,23451.0,1298.0,19549.0,4510.0,1272.0,19266.0,0.0,0.2,0.415,0.589,0.718,0.812,0.873,0.914,0.945,0.972,0.972,0.972,28569.0,28725.32,36373.0,0.8,0.239,0.98,0.004,0.0,0.004,0.9799691833590138,0.8336105070146262,1.0,110,1.05
elasticsearch,hazelcast,0.5,23451.0,1298.0,20419.0,4510.0,1288.0,20185.0,0.0,0.228,0.409,0.588,0.719,0.806,0.867,0.916,0.943,0.972,0.972,0.972,29439.0,29485.718,35491.156,0.801,0.225,0.992,0.004,0.0,0.004,0.9922958397534669,0.8707091382030617,1.0,110,1.05
elasticsearch,hazelcast,1.0,23451.0,1298.0,15407.0,4510.0,1203.0,14827.0,0.0,0.0,0.394,0.575,0.706,0.806,0.874,0.911,0.911,0.911,0.911,0.911,24427.0,25604.473,40515.0,0.778,0.209,0.927,0.002,0.005,0.008,0.9268104776579353,0.656986908873822,1.0,110,1.05
elasticsearch,junit,0.1,5432.0,87.0,4140.0,2860.0,86.0,3632.0,0.0,0.338,0.69,0.805,0.839,0.885,0.92,0.943,0.989,0.989,0.989,0.989,9860.0,9889.701,9860.0,0.878,0.243,0.989,0.166,0.0,0.166,0.9885057471264368,0.7621502209131075,1.0,110,1.05
elasticsearch,junit,0.2,5432.0,87.0,3968.0,2860.0,83.0,3400.0,0.0,0.324,0.632,0.828,0.862,0.885,0.908,0.943,0.954,0.954,0.954,0.954,9688.0,9822.621,12250.0,0.863,0.207,0.954,0.153,0.002,0.155,0.9540229885057471,0.7304860088365243,1.0,110,1.05
elasticsearch,junit,0.3,5432.0,87.0,4065.0,2860.0,85.0,3535.0,0.0,0.362,0.586,0.805,0.828,0.874,0.908,0.966,0.977,0.977,0.977,0.977,9785.0,9847.851,11152.0,0.859,0.191,0.977,0.16,0.001,0.161,0.9770114942528736,0.7483431516936672,1.0,110,1.05
elasticsearch,junit,0.4,5432.0,87.0,4193.0,2860.0,86.0,3723.0,0.0,0.315,0.678,0.805,0.805,0.862,0.874,0.943,0.989,0.989,0.989,0.989,9913.0,9941.483,9913.0,0.861,0.197,0.989,0.17,0.0,0.171,0.9885057471264368,0.7719072164948454,1.0,110,1.05
elasticsearch,junit,0.5,5432.0,87.0,3294.0,2860.0,77.0,2310.0,0.0,0.0,0.575,0.805,0.805,0.874,0.885,0.885,0.885,0.885,0.885,0.885,9014.0,9505.494,13281.648,0.813,0.154,0.885,0.105,0.013,0.118,0.8850574712643678,0.6064064801178203,1.0,110,1.05
elasticsearch,junit,1.0,5432.0,87.0,3757.0,2860.0,79.0,3061.0,0.0,0.0,0.575,0.805,0.805,0.828,0.874,0.908,0.908,0.908,0.908,0.908,9477.0,9785.046,12800.828,0.814,0.146,0.908,0.137,0.008,0.145,0.9080459770114943,0.6916421207658321,1.0,110,1.05
elasticsearch,mcMMO,0.1,1393.0,198.0,1393.0,1341.0,198.0,1381.0,0.009,0.234,0.323,0.52,0.657,0.758,0.823,0.879,0.944,0.965,0.99,1.0,4075.0,4075.0,4075.0,0.795,0.372,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
elasticsearch,mcMMO,0.2,1393.0,198.0,1393.0,1341.0,198.0,1387.0,0.004,0.182,0.253,0.485,0.641,0.753,0.843,0.889,0.934,0.949,0.985,1.0,4075.0,4075.0,4075.0,0.782,0.32,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
elasticsearch,mcMMO,0.3,1393.0,198.0,1393.0,1341.0,198.0,1388.0,0.004,0.137,0.263,0.475,0.636,0.722,0.828,0.884,0.934,0.944,0.975,1.0,4075.0,4075.0,4075.0,0.776,0.328,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
elasticsearch,mcMMO,0.4,1393.0,198.0,1393.0,1341.0,198.0,1387.0,0.004,0.16,0.258,0.46,0.606,0.722,0.828,0.884,0.934,0.949,0.99,1.0,4075.0,4075.0,4075.0,0.768,0.315,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
elasticsearch,mcMMO,0.5,1393.0,198.0,1393.0,1341.0,198.0,1388.0,0.004,0.159,0.237,0.465,0.601,0.737,0.828,0.899,0.934,0.949,0.98,1.0,4075.0,4075.0,4075.0,0.775,0.318,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
elasticsearch,mcMMO,1.0,1393.0,198.0,1393.0,1341.0,198.0,1384.0,0.006,0.142,0.237,0.449,0.596,0.722,0.838,0.884,0.934,0.944,0.965,1.0,4075.0,4075.0,4075.0,0.765,0.304,1.0,0.113,0.0,0.113,1.0,1.0,1.0,110,1.05
elasticsearch,mct,0.1,6091.0,23.0,3760.0,2970.0,18.0,2891.0,0.0,0.0,0.478,0.652,0.652,0.652,0.783,0.783,0.783,0.783,0.783,0.783,9700.0,10713.478,14070.625,0.685,0.037,0.783,0.252,0.047,0.299,0.782608695652174,0.6173042193400099,1.0,110,1.05
elasticsearch,mct,0.2,6091.0,23.0,4763.0,2970.0,23.0,4351.0,0.286,0.249,0.478,0.565,0.652,0.652,0.652,0.913,0.913,0.913,0.913,0.913,10703.0,10703.0,10703.0,0.758,0.03,1.0,0.404,0.0,0.404,1.0,0.781973403382039,1.0,110,1.05
elasticsearch,mct,0.3,6091.0,23.0,4390.0,2970.0,22.0,3843.0,0.0,0.319,0.478,0.609,0.652,0.826,0.826,0.913,0.957,0.957,0.957,0.957,10330.0,10477.913,10330.0,0.785,0.031,0.957,0.343,0.002,0.345,0.9565217391304348,0.7207355114102775,1.0,110,1.05
elasticsearch,mct,0.4,6091.0,23.0,3604.0,2970.0,21.0,2645.0,0.0,0.0,0.522,0.652,0.652,0.739,0.913,0.913,0.913,0.913,0.913,0.913,9544.0,9976.522,12031.0,0.773,0.029,0.913,0.231,0.008,0.239,0.9130434782608695,0.5916926613035627,1.0,110,1.05
elasticsearch,mct,0.5,6091.0,23.0,4266.0,2970.0,23.0,3664.0,0.398,0.361,0.609,0.609,0.609,0.652,0.913,0.957,1.0,1.0,1.0,1.0,10206.0,10206.0,10206.0,0.796,0.034,1.0,0.324,0.0,0.324,1.0,0.7003776063043835,1.0,110,1.05
elasticsearch,mct,1.0,6091.0,23.0,4369.0,2970.0,22.0,3813.0,0.0,0.324,0.565,0.609,0.652,0.652,0.826,0.913,0.957,0.957,0.957,0.957,10309.0,10458.739,10309.0,0.777,0.034,0.957,0.34,0.002,0.342,0.9565217391304348,0.7172878016746018,1.0,110,1.05
elasticsearch,neo4j,0.1,32156.0,151.0,26507.0,4840.0,144.0,26242.0,0.0,0.16,0.377,0.576,0.649,0.722,0.768,0.788,0.854,0.947,0.947,0.947,36187.0,36710.748,47308.469,0.719,0.03,0.954,0.108,0.002,0.11,0.9536423841059603,0.8243251648214952,1.0,110,1.05
elasticsearch,neo4j,0.2,32156.0,151.0,25157.0,4840.0,142.0,24818.0,0.0,0.0,0.391,0.477,0.596,0.689,0.748,0.781,0.848,0.848,0.848,0.848,34837.0,35671.318,48780.32,0.7,0.022,0.94,0.097,0.004,0.101,0.9403973509933775,0.7823423311357134,1.0,110,1.05
elasticsearch,neo4j,0.3,32156.0,151.0,20954.0,4840.0,118.0,20376.0,0.0,0.0,0.351,0.517,0.589,0.669,0.722,0.768,0.768,0.768,0.768,0.768,30634.0,35530.238,53038.0,0.642,0.019,0.781,0.067,0.048,0.115,0.7814569536423841,0.6516357755939793,1.0,110,1.05
elasticsearch,neo4j,0.4,32156.0,151.0,27143.0,4840.0,148.0,26905.0,0.0,0.158,0.404,0.53,0.609,0.675,0.728,0.788,0.854,0.974,0.974,0.974,36823.0,37022.192,44342.5,0.707,0.02,0.98,0.113,0.0,0.113,0.9801324503311258,0.8441037442467969,1.0,110,1.05
elasticsearch,neo4j,0.5,32156.0,151.0,22420.0,4840.0,128.0,21941.0,0.0,0.0,0.358,0.536,0.623,0.689,0.735,0.808,0.808,0.808,0.808,0.808,32100.0,35065.934,51571.995,0.676,0.018,0.848,0.077,0.023,0.1,0.847682119205298,0.6972260231372062,1.0,110,1.05
elasticsearch,neo4j,1.0,32156.0,151.0,25478.0,4840.0,142.0,25164.0,0.0,0.0,0.358,0.503,0.609,0.656,0.722,0.788,0.854,0.854,0.854,0.854,35158.0,35954.053,48461.828,0.688,0.017,0.94,0.1,0.004,0.103,0.9403973509933775,0.7923249160343326,1.0,110,1.05
elasticsearch,netty,0.1,11528.0,951.0,10826.0,3740.0,942.0,10635.0,0.0,0.142,0.404,0.562,0.666,0.739,0.817,0.883,0.925,0.948,0.978,0.978,18306.0,18319.287,19704.516,0.78,0.313,0.991,0.008,0.0,0.008,0.9905362776025236,0.9391047883414295,1.0,110,1.05
elasticsearch,netty,0.2,11528.0,951.0,10380.0,3740.0,936.0,10136.0,0.0,0.167,0.383,0.566,0.654,0.74,0.812,0.871,0.91,0.953,0.984,0.984,17860.0,17896.215,20155.86,0.773,0.287,0.984,0.007,0.0,0.008,0.9842271293375394,0.9004163775156142,1.0,110,1.05
elasticsearch,netty,0.3,11528.0,951.0,10131.0,3740.0,917.0,9857.0,0.0,0.157,0.37,0.555,0.658,0.74,0.81,0.87,0.914,0.958,0.958,0.958,17611.0,17710.891,20405.0,0.768,0.269,0.964,0.007,0.001,0.008,0.964248159831756,0.8788167938931297,1.0,110,1.05
elasticsearch,netty,0.4,11528.0,951.0,11076.0,3740.0,950.0,10921.0,0.0,0.163,0.356,0.536,0.639,0.719,0.795,0.861,0.916,0.952,0.988,0.988,18556.0,18556.951,18556.0,0.764,0.265,0.999,0.008,0.0,0.008,0.9989484752891693,0.9607911172796669,1.0,110,1.05
elasticsearch,netty,0.5,11528.0,951.0,10051.0,3740.0,922.0,9763.0,0.0,0.163,0.36,0.531,0.638,0.721,0.79,0.866,0.916,0.953,0.953,0.953,17531.0,17621.08,20485.0,0.76,0.261,0.97,0.007,0.001,0.008,0.9695057833859095,0.8718771686328938,1.0,110,1.05
elasticsearch,netty,1.0,11528.0,951.0,10778.0,3740.0,942.0,10582.0,0.0,0.157,0.342,0.517,0.615,0.692,0.772,0.854,0.91,0.955,0.986,0.986,18258.0,18272.196,19752.141,0.749,0.237,0.991,0.008,0.0,0.008,0.9905362776025236,0.934941013185288,1.0,110,1.05
elasticsearch,orientdb,0.1,11643.0,774.0,11583.0,3740.0,774.0,11438.0,0.018,0.246,0.459,0.645,0.734,0.804,0.867,0.903,0.948,0.973,0.991,0.991,19063.0,19063.0,19063.0,0.817,0.298,1.0,0.013,0.0,0.013,1.0,0.994846688997681,1.0,110,1.05
elasticsearch,orientdb,0.2,11643.0,774.0,10504.0,3740.0,766.0,10274.0,0.0,0.243,0.441,0.623,0.734,0.813,0.867,0.902,0.944,0.981,0.99,0.99,17984.0,18007.545,20244.203,0.813,0.284,0.99,0.011,0.0,0.011,0.9896640826873385,0.9021729794726445,1.0,110,1.05
elasticsearch,orientdb,0.3,11643.0,774.0,11609.0,3740.0,774.0,11552.0,0.008,0.246,0.439,0.625,0.736,0.809,0.855,0.91,0.943,0.975,0.995,0.995,19089.0,19089.0,19089.0,0.81,0.27,1.0,0.013,0.0,0.013,1.0,0.9970797904320192,1.0,110,1.05
elasticsearch,orientdb,0.4,11643.0,774.0,10597.0,3740.0,768.0,10387.0,0.0,0.237,0.439,0.603,0.718,0.804,0.855,0.899,0.943,0.975,0.992,0.992,18077.0,18093.217,20103.625,0.805,0.269,0.992,0.011,0.0,0.011,0.9922480620155039,0.910160611526239,1.0,110,1.05
elasticsearch,orientdb,0.5,11643.0,774.0,11611.0,3740.0,774.0,11554.0,0.008,0.245,0.42,0.599,0.713,0.806,0.859,0.901,0.948,0.977,0.992,0.992,19091.0,19091.0,19091.0,0.803,0.256,1.0,0.013,0.0,0.013,1.0,0.9972515674654299,1.0,110,1.05
elasticsearch,orientdb,1.0,11643.0,774.0,11610.0,3740.0,774.0,11568.0,0.006,0.271,0.412,0.596,0.718,0.809,0.845,0.897,0.957,0.979,0.992,0.992,19090.0,19090.0,19090.0,0.802,0.242,1.0,0.013,0.0,0.013,1.0,0.9971656789487245,1.0,110,1.05
elasticsearch,oryx,0.1,2157.0,113.0,2152.0,1828.0,113.0,2065.0,0.043,0.116,0.372,0.611,0.699,0.814,0.85,0.867,0.912,0.929,0.956,1.0,5808.0,5808.0,5808.0,0.778,0.168,1.0,0.219,0.0,0.219,1.0,0.9976819656930923,1.0,110,1.05
elasticsearch,oryx,0.2,2157.0,113.0,2099.0,1828.0,112.0,1967.0,0.0,0.148,0.336,0.566,0.673,0.743,0.796,0.876,0.903,0.938,0.973,0.973,5755.0,5756.027,5755.0,0.755,0.167,0.991,0.209,0.0,0.209,0.9911504424778761,0.9731108020398702,1.0,110,1.05
elasticsearch,oryx,0.3,2157.0,113.0,2045.0,1828.0,111.0,1836.0,0.0,0.154,0.336,0.478,0.628,0.664,0.717,0.823,0.85,0.947,0.982,0.982,5701.0,5704.965,5813.0,0.715,0.131,0.982,0.198,0.0,0.198,0.9823008849557522,0.9480760315252665,1.0,110,1.05
elasticsearch,oryx,0.4,2157.0,113.0,2080.0,1828.0,112.0,1923.0,0.0,0.133,0.336,0.487,0.602,0.673,0.726,0.788,0.894,0.929,0.991,0.991,5736.0,5737.363,5736.0,0.714,0.133,0.991,0.205,0.0,0.205,0.9911504424778761,0.9643022716736208,1.0,110,1.05
elasticsearch,oryx,0.5,2157.0,113.0,2095.0,1828.0,113.0,1954.0,0.094,0.179,0.327,0.487,0.602,0.717,0.796,0.823,0.903,0.973,0.991,0.991,5751.0,5751.0,5751.0,0.734,0.132,1.0,0.208,0.0,0.208,1.0,0.971256374594344,1.0,110,1.05
elasticsearch,oryx,1.0,2157.0,113.0,2098.0,1828.0,110.0,1963.0,0.0,0.096,0.31,0.451,0.593,0.628,0.673,0.735,0.814,0.894,0.965,0.965,5754.0,5757.133,5842.5,0.675,0.113,0.973,0.209,0.001,0.209,0.9734513274336283,0.9726471951784886,1.0,110,1.05
elasticsearch,titan,0.1,5312.0,149.0,4891.0,2860.0,147.0,4667.0,0.0,0.27,0.483,0.678,0.785,0.866,0.893,0.933,0.953,0.98,0.987,0.987,10611.0,10622.302,11032.0,0.827,0.171,0.987,0.137,0.0,0.137,0.9865771812080537,0.9207454819277109,1.0,110,1.05
elasticsearch,titan,0.2,5312.0,149.0,4577.0,2860.0,146.0,4244.0,0.0,0.364,0.477,0.671,0.779,0.859,0.906,0.953,0.96,0.98,0.98,0.98,10297.0,10326.597,11399.5,0.823,0.173,0.98,0.12,0.0,0.12,0.9798657718120806,0.8616340361445783,1.0,110,1.05
elasticsearch,titan,0.3,5312.0,149.0,4153.0,2860.0,143.0,3661.0,0.0,0.348,0.483,0.644,0.779,0.846,0.879,0.946,0.96,0.96,0.96,0.96,9873.0,9966.342,12118.562,0.808,0.157,0.96,0.099,0.002,0.1,0.959731543624161,0.7818147590361446,1.0,110,1.05
elasticsearch,titan,0.4,5312.0,149.0,3860.0,2860.0,142.0,3230.0,0.0,0.342,0.43,0.617,0.752,0.839,0.899,0.94,0.953,0.953,0.953,0.953,9580.0,9716.43,12438.625,0.799,0.115,0.953,0.085,0.002,0.087,0.9530201342281879,0.7266566265060241,1.0,110,1.05
elasticsearch,titan,0.5,5312.0,149.0,3863.0,2860.0,142.0,3229.0,0.0,0.342,0.436,0.611,0.772,0.832,0.879,0.946,0.953,0.953,0.953,0.953,9583.0,9719.148,12435.719,0.796,0.134,0.953,0.085,0.002,0.088,0.9530201342281879,0.7272213855421686,1.0,110,1.05
elasticsearch,titan,1.0,5312.0,149.0,5016.0,2860.0,149.0,4821.0,0.092,0.274,0.389,0.591,0.779,0.832,0.879,0.926,0.966,0.98,0.987,0.987,10736.0,10736.0,10736.0,0.802,0.121,1.0,0.144,0.0,0.144,1.0,0.9442771084337349,1.0,110,1.05
hazelcast,MapDB,0.1,2740.0,99.0,2196.0,2090.0,95.0,1549.0,0.0,0.469,0.0,0.616,0.798,0.919,0.929,0.949,0.96,0.96,0.96,0.96,6376.0,6419.96,7328.0,0.882,0.358,0.96,0.162,0.002,0.164,0.9595959595959596,0.8014598540145985,1.0,110,1.05
hazelcast,MapDB,0.2,2740.0,99.0,2277.0,2090.0,98.0,1774.0,0.0,0.346,0.0,0.566,0.747,0.848,0.929,0.929,0.939,0.99,0.99,0.99,6457.0,6466.354,6457.0,0.868,0.313,0.99,0.174,0.0,0.174,0.98989898989899,0.831021897810219,1.0,110,1.05
hazelcast,MapDB,0.3,2740.0,99.0,2236.0,2090.0,95.0,1670.0,0.0,0.388,0.0,0.525,0.707,0.838,0.929,0.939,0.949,0.96,0.96,0.96,6416.0,6456.727,7298.0,0.851,0.282,0.96,0.168,0.002,0.17,0.9595959595959596,0.8160583941605839,1.0,110,1.05
hazelcast,MapDB,0.4,2740.0,99.0,2332.0,2090.0,98.0,1899.0,0.0,0.402,0.0,0.495,0.687,0.828,0.919,0.929,0.96,0.99,0.99,0.99,6512.0,6520.242,6512.0,0.854,0.264,0.99,0.183,0.0,0.183,0.98989898989899,0.8510948905109489,1.0,110,1.05
hazelcast,MapDB,0.5,2740.0,99.0,2436.0,2090.0,98.0,2118.0,0.0,0.396,0.0,0.465,0.677,0.848,0.919,0.919,0.96,0.97,0.99,0.99,6616.0,6622.141,6616.0,0.851,0.244,0.99,0.2,0.0,0.2,0.98989898989899,0.8890510948905109,1.0,110,1.05
hazelcast,MapDB,1.0,2740.0,99.0,2407.0,2090.0,97.0,2063.0,0.0,0.324,0.0,0.485,0.626,0.758,0.889,0.919,0.939,0.97,0.98,0.98,6587.0,6600.455,6920.0,0.829,0.227,0.98,0.195,0.0,0.195,0.9797979797979798,0.8784671532846715,1.0,110,1.05
hazelcast,android,0.1,639.0,48.0,588.0,560.0,48.0,512.0,0.199,0.152,0.562,0.708,0.75,0.792,0.833,0.896,0.938,0.938,1.0,1.0,1708.0,1708.0,1708.0,0.833,0.435,1.0,0.387,0.0,0.387,1.0,0.92018779342723,1.0,110,1.05
hazelcast,android,0.2,639.0,48.0,630.0,630.0,48.0,552.0,0.136,0.089,0.438,0.625,0.708,0.75,0.792,0.833,0.917,0.938,1.0,1.0,1890.0,1890.0,1890.0,0.789,0.299,1.0,0.444,0.0,0.444,1.0,0.9859154929577465,1.0,110,1.05
hazelcast,android,0.3,639.0,48.0,567.0,560.0,48.0,510.0,0.202,0.155,0.479,0.646,0.729,0.75,0.812,0.875,0.917,0.938,1.0,1.0,1687.0,1687.0,1687.0,0.802,0.371,1.0,0.359,0.0,0.359,1.0,0.8873239436619719,1.0,110,1.05
hazelcast,android,0.4,639.0,48.0,630.0,630.0,48.0,544.0,0.149,0.102,0.479,0.562,0.708,0.75,0.771,0.812,0.917,0.938,1.0,1.0,1890.0,1890.0,1890.0,0.777,0.314,1.0,0.444,0.0,0.444,1.0,0.9859154929577465,1.0,110,1.05
hazelcast,android,0.5,639.0,48.0,504.0,497.0,48.0,475.0,0.257,0.21,0.5,0.625,0.688,0.75,0.75,0.896,0.938,1.0,1.0,1.0,1498.0,1498.0,1498.0,0.793,0.302,1.0,0.284,0.0,0.284,1.0,0.7887323943661971,1.0,110,1.05
hazelcast,android,1.0,639.0,48.0,560.0,560.0,48.0,500.0,0.218,0.189,0.479,0.583,0.604,0.646,0.75,0.792,0.896,1.0,1.0,1.0,1680.0,1680.0,1680.0,0.757,0.27,1.0,0.351,0.0,0.351,1.0,0.8763693270735524,1.0,110,1.05
hazelcast,anttlr4,0.1,2353.0,53.0,2066.0,1907.0,52.0,1691.0,0.0,0.297,0.547,0.774,0.849,0.868,0.887,0.925,0.962,0.981,0.981,0.981,5880.0,5890.83,5880.0,0.849,0.19,0.981,0.329,0.0,0.33,0.9811320754716981,0.8780280492987675,1.0,110,1.05
hazelcast,anttlr4,0.2,2353.0,53.0,2127.0,1907.0,53.0,1852.0,0.213,0.302,0.509,0.698,0.792,0.811,0.887,0.925,0.981,1.0,1.0,1.0,5941.0,5941.0,5941.0,0.827,0.136,1.0,0.349,0.0,0.349,1.0,0.9039524011899702,1.0,110,1.05
hazelcast,anttlr4,0.3,2353.0,53.0,1987.0,1907.0,52.0,1465.0,0.0,0.337,0.472,0.698,0.774,0.868,0.887,0.925,0.981,0.981,0.981,0.981,5801.0,5814.811,5801.0,0.83,0.137,0.981,0.305,0.0,0.305,0.9811320754716981,0.8444538886527837,1.0,110,1.05
hazelcast,anttlr4,0.4,2353.0,53.0,1842.0,1650.0,53.0,1755.0,0.254,0.349,0.472,0.66,0.774,0.868,0.906,0.925,0.981,0.981,0.981,0.981,5142.0,5142.0,5142.0,0.835,0.132,1.0,0.262,0.0,0.262,1.0,0.782830429239269,1.0,110,1.05
hazelcast,anttlr4,0.5,2353.0,53.0,2001.0,1907.0,51.0,1505.0,0.0,0.326,0.528,0.698,0.811,0.906,0.906,0.925,0.962,0.962,0.962,0.962,5815.0,5841.566,6167.0,0.831,0.12,0.962,0.309,0.001,0.31,0.9622641509433962,0.8504037399065023,1.0,110,1.05
hazelcast,anttlr4,1.0,2353.0,53.0,1995.0,1907.0,52.0,1499.0,0.0,0.359,0.472,0.679,0.774,0.868,0.925,0.962,0.981,0.981,0.981,0.981,5809.0,5822.509,5809.0,0.832,0.11,0.981,0.307,0.0,0.307,0.9811320754716981,0.8478538036549086,1.0,110,1.05
hazelcast,broadleaf,0.1,17433.0,686.0,17256.0,4180.0,686.0,17136.0,0.017,0.249,0.465,0.638,0.738,0.821,0.872,0.92,0.948,0.964,0.983,0.983,25616.0,25616.0,25616.0,0.808,0.21,1.0,0.016,0.0,0.016,1.0,0.9898468421958355,1.0,110,1.05
hazelcast,broadleaf,0.2,17433.0,686.0,17164.0,4180.0,684.0,16616.0,0.0,0.261,0.446,0.634,0.735,0.824,0.883,0.913,0.95,0.966,0.975,0.975,25524.0,25525.569,25793.0,0.808,0.19,0.997,0.016,0.0,0.016,0.9970845481049563,0.9845694946366087,1.0,110,1.05
hazelcast,broadleaf,0.3,17433.0,686.0,15174.0,4180.0,668.0,14902.0,0.0,0.22,0.464,0.64,0.738,0.81,0.866,0.917,0.945,0.956,0.956,0.956,23534.0,23652.548,28051.966,0.802,0.19,0.974,0.012,0.001,0.013,0.9737609329446064,0.8704181724315952,1.0,110,1.05
hazelcast,broadleaf,0.4,17433.0,686.0,16962.0,4180.0,686.0,16715.0,0.041,0.185,0.421,0.618,0.724,0.805,0.853,0.898,0.934,0.959,0.985,0.985,25322.0,25322.0,25322.0,0.793,0.179,1.0,0.015,0.0,0.015,1.0,0.9729822749956978,1.0,110,1.05
hazelcast,broadleaf,0.5,17433.0,686.0,12040.0,4180.0,638.0,11497.0,0.0,0.0,0.407,0.603,0.704,0.802,0.856,0.905,0.905,0.905,0.905,0.905,20400.0,21154.706,31186.0,0.776,0.161,0.93,0.008,0.005,0.013,0.9300291545189504,0.6906441805770664,1.0,110,1.05
